,nx,ny,rsx,rsy,lsx,lsy,rhx,rhy,lhx,lhy,rkx,rky,lkx,lky,label,original_index
1317,-27.82608700000003,-5.217391300000003,-27.82608689999998,-5.2173913099999965,0.0,0.0,-20.869565199999997,-10.43478261,-27.82608700000003,-5.2173913099999965,-27.82608689999998,-10.434782599999977,-20.86956520000001,-10.434782599999977,0.0,3550.0
1318,-34.782608700000026,-5.217391300000003,-27.82608689999998,-5.2173913099999965,0.0,0.0,-20.869565199999997,-5.2173913099999965,-27.82608700000003,-5.2173913099999965,-27.82608689999998,-10.434782599999977,-20.86956520000001,-10.434782599999977,0.0,3552.0
1319,-34.782608700000026,-5.217391300000003,-27.82608689999998,-5.2173913099999965,0.0,0.0,-27.82608689999998,-5.2173913099999965,-20.86956520000001,-5.2173913099999965,-34.7826087,-10.434782599999977,-27.826086900000007,-10.434782599999977,0.0,3554.0
1320,-27.826086900000007,-5.217391300000003,-20.86956520000001,-10.43478261,0.0,0.0,-27.82608689999998,-5.2173913099999965,-20.86956520000001,-5.2173913099999965,-41.73913039999999,-10.434782599999977,-20.86956520000001,-10.434782599999977,0.0,3556.0
1321,-27.826086900000007,-5.217391300000003,-27.82608700000003,-5.2173913099999965,0.0,0.0,-27.82608689999998,-10.43478261,-27.826086900000007,-5.2173913099999965,-41.73913039999999,-10.434782599999977,-13.9130435,-10.434782599999977,0.0,3558.0
1322,-27.826086900000007,-5.217391300000003,-27.82608700000003,-10.43478261,0.0,0.0,-20.86956520000001,-10.43478261,-27.826086900000007,-5.2173913099999965,-41.73913039999999,-10.434782599999977,-13.9130435,-10.434782599999977,0.0,3560.0
1323,-20.869565199999997,-5.217391300000003,-27.82608700000003,-10.43478261,0.0,-5.2173913099999965,-20.86956520000001,-10.43478261,-27.826086900000007,-5.2173913099999965,-41.73913039999999,-10.434782599999977,-13.9130435,-10.434782599999977,0.0,3562.0
1324,-20.869565199999997,-5.217391300000003,-20.86956520000001,-5.2173913099999965,0.0,-5.2173913099999965,-27.82608700000003,-10.43478261,-20.869565199999997,-5.2173913099999965,-41.73913039999999,-10.434782599999977,-13.9130435,-10.434782599999977,0.0,3564.0
1325,-20.869565199999997,-5.217391300000003,-20.86956520000001,-5.2173913099999965,0.0,-5.2173913099999965,-27.82608700000003,-10.43478261,-20.869565199999997,-5.2173913099999965,-34.782608700000026,-10.434782599999977,-13.9130435,-10.434782599999977,0.0,3566.0
1326,-27.82608694999999,-5.217391300000003,-20.86956520000001,-5.2173913099999965,0.0,-5.2173913099999965,-27.82608700000003,-10.43478261,-20.869565199999997,-5.2173913099999965,-34.782608700000026,-5.2173912999999885,-13.913043500000015,-10.434782599999977,0.0,3568.0
1327,-20.869565250000008,-5.217391300000003,-20.869565199999997,-5.2173913099999965,0.0,-5.217391300000003,-27.82608700000003,-5.217391300000003,-20.869565199999997,-5.2173913099999965,-34.782608700000026,-5.2173912999999885,-13.913043500000015,-10.434782599999977,0.0,3570.0
1328,-20.869565250000008,-5.217391300000003,-20.869565199999997,-5.2173913099999965,0.0,-5.217391300000003,-20.86956520000001,-5.217391300000003,-20.869565250000008,-10.43478261,-41.73913045000002,-5.2173912999999885,-13.913043500000015,-10.434782599999977,0.0,3572.0
1329,-20.869565250000008,-10.43478261,-20.869565199999997,-5.2173913099999965,0.0,-5.217391300000003,-20.86956520000001,-5.217391300000003,-20.869565250000008,-10.43478261,-34.78260865,0.0,-13.913043500000015,-5.2173912999999885,0.0,3574.0
1330,-20.869565250000008,-5.2173913099999965,-20.869565199999997,-5.2173913099999965,0.0,-5.217391300000003,-27.826086900000007,-5.217391300000003,-20.869565250000008,-10.43478261,-34.78260865,0.0,-13.913043500000015,-5.2173912999999885,0.0,3576.0
1331,-20.869565250000008,-5.2173913099999965,-20.869565199999997,-5.2173913099999965,0.0,-5.217391300000003,-27.826086900000007,-5.217391300000003,-20.869565250000008,-5.217391300000003,-20.869565199999997,0.0,-20.869565250000008,-5.2173912999999885,0.0,3578.0
1332,-13.91304344999999,-5.2173913099999965,-13.913043500000015,0.0,0.0,-10.43478261,-20.869565199999997,-5.217391300000003,-20.869565250000008,-5.217391300000003,-20.869565199999997,-5.217391300000003,-20.869565250000008,-5.2173912999999885,0.0,3580.0
1333,-20.86956518999999,-5.2173913099999965,-20.869565250000008,0.0,0.0,-10.43478261,-20.869565199999997,-5.217391300000003,-20.869565250000008,-5.217391300000003,-20.869565199999997,-5.217391300000003,-20.869565250000008,-5.2173912999999885,0.0,3582.0
1334,-20.86956518999999,-5.2173913099999965,-20.869565250000008,0.0,0.0,-10.43478261,-20.869565199999997,-5.217391300000003,-13.91304344999999,-5.217391300000003,-20.869565199999997,-10.434782599999991,-27.826086990000007,-5.2173912999999885,0.0,3584.0
1335,-20.86956518999999,-5.2173913099999965,-20.869565250000008,0.0,0.0,-10.43478261,-20.869565199999997,0.0,-20.86956518999999,-5.217391300000003,-13.913043500000015,-5.217391300000003,-27.826086990000007,0.0,0.0,3586.0
1336,-20.86956518999999,-5.2173913099999965,-20.869565250000008,0.0,0.0,-10.43478261,-20.869565199999997,0.0,-20.86956518999999,-5.217391300000003,-13.913043500000015,-5.217391300000003,-27.826086990000007,-5.2173912999999885,0.0,3588.0
1337,-20.86956518999999,-5.2173913099999965,-20.869565250000008,0.0,0.0,-10.43478261,-20.869565199999997,0.0,-20.86956518999999,-5.217391300000003,-13.913043500000015,-5.217391300000003,-20.86956518999999,0.0,0.0,3590.0
1338,-13.913043489999993,-5.2173913099999965,-20.869565250000008,0.0,0.0,-10.43478261,-20.869565199999997,-5.217391300000003,-20.86956518999999,-5.217391300000003,-13.913043500000015,-5.217391300000003,-20.86956518999999,0.0,0.0,3592.0
1339,-13.913043489999993,-5.2173913099999965,-27.826086990000007,0.0,0.0,-5.217391300000003,-13.913043500000015,-5.217391300000003,-20.86956518999999,-5.217391300000003,-6.956521699999996,-5.217391300000003,-13.913043489999993,0.0,0.0,3594.0
1340,-13.913043489999993,-5.2173913099999965,-27.826086990000007,0.0,0.0,-5.217391300000003,-20.869565250000008,-5.217391300000003,-20.86956518999999,-5.217391300000003,-6.956521749999993,-5.217391300000003,-20.86956518999999,-5.217391300000003,0.0,3596.0
1341,-20.869565229999992,-5.2173913099999965,-20.86956518999999,0.0,0.0,-5.217391300000003,-20.869565250000008,0.0,-13.913043489999993,-5.217391300000003,-6.956521749999993,-5.217391300000003,-20.86956518999999,-5.217391300000003,0.0,3598.0
1342,-20.869565229999992,-5.2173913099999965,-20.86956518999999,0.0,0.0,-5.217391300000003,-20.869565250000008,0.0,-13.913043489999993,-5.217391300000003,-6.956521749999993,-5.217391300000003,-27.82608692999999,0.0,0.0,3600.0
1343,-20.869565229999992,0.0,-20.86956518999999,0.0,0.0,-5.217391300000003,-20.869565250000008,0.0,-13.913043489999993,-5.217391300000003,-6.956521749999993,-5.217391300000003,-27.82608692999999,0.0,0.0,3602.0
1344,-20.869565229999992,0.0,-27.82608692999999,0.0,0.0,-5.217391300000003,-13.91304344999999,0.0,-13.913043489999993,0.0,-6.956521749999993,-5.217391300000003,-27.82608692999999,0.0,0.0,3604.0
1345,-20.869565229999992,-5.2173913099999965,-27.82608692999999,0.0,0.0,-5.217391300000003,-13.91304344999999,0.0,-13.913043489999993,-5.217391300000003,-6.956521749999993,-5.217391300000003,-27.82608692999999,-5.217391300000003,0.0,3606.0
1346,-20.86956522,0.0,-27.82608692999999,0.0,0.0,-5.217391300000003,-20.86956518999999,0.0,-20.869565229999992,-5.217391300000003,-6.956521749999993,-5.217391300000003,-20.869565229999992,0.0,0.0,3608.0
1347,-20.86956522,0.0,-27.82608696999999,0.0,0.0,0.0,-20.86956518999999,0.0,-20.869565229999992,-5.217391300000003,-13.913043489999993,-5.217391300000003,-20.869565229999992,0.0,0.0,3610.0
1348,-20.86956522,0.0,-27.82608696999999,0.0,0.0,0.0,-20.86956518999999,0.0,-13.913043479999999,0.0,-6.9565217399999995,-5.217391300000003,-20.869565229999992,0.0,0.0,3612.0
1349,-27.826086959999998,5.2173913099999965,-34.78260870999999,0.0,0.0,0.0,-20.86956518999999,0.0,-13.913043479999999,0.0,-6.9565217399999995,-5.217391300000003,-20.869565229999992,0.0,0.0,3614.0
1350,-27.826086959999998,5.2173913099999965,-34.78260870999999,5.2173913099999965,0.0,0.0,-13.913043489999993,0.0,-13.913043479999999,0.0,-6.9565217399999995,-5.217391300000003,-27.82608696999999,0.0,0.0,3616.0
1351,-27.826086959999998,5.2173913099999965,-34.78260870999999,5.2173913099999965,0.0,5.217391300000003,-13.913043489999993,0.0,-13.913043479999999,0.0,-20.869565229999992,-5.217391300000003,-20.86956522,0.0,0.0,3618.0
1352,-27.826086959999998,5.2173913099999965,-34.78260870999999,5.2173913099999965,0.0,10.43478261,-13.913043489999993,0.0,-13.913043479999999,0.0,-20.869565229999992,-5.217391300000017,-20.86956522,-5.217391300000003,0.0,3620.0
1353,-20.86956522,5.2173913099999965,-27.826086959999998,5.2173913099999965,0.0,10.43478261,-20.869565229999992,0.0,-13.913043479999999,0.0,-20.869565229999992,0.0,-20.86956522,-5.217391300000003,0.0,3622.0
1354,-20.86956522,5.2173913099999965,-27.826086959999998,5.2173913099999965,0.0,10.43478261,-20.869565229999992,0.0,-13.913043479999999,0.0,-20.869565229999992,-5.217391300000017,-13.913043479999999,-5.217391300000003,0.0,3624.0
1355,-20.86956522,10.43478261,-27.826086959999998,5.2173913099999965,0.0,15.652173919999996,-20.869565229999992,0.0,-6.9565217399999995,5.217391300000003,-20.869565229999992,0.0,-13.913043479999999,-5.217391300000003,0.0,3626.0
1356,-20.86956522,10.43478261,-34.7826087,10.43478261,0.0,10.43478261,-27.82608696999999,0.0,-6.9565217399999995,5.217391300000003,-34.78260870999999,0.0,-13.913043479999999,0.0,0.0,3628.0
1357,-20.86956522,10.43478261,-34.7826087,10.43478261,0.0,10.43478261,-34.78260870999999,5.217391300000003,-13.913043479999999,5.217391300000003,-34.78260870999999,0.0,-13.913043479999999,0.0,0.0,3630.0
1358,-20.86956522,10.43478261,-34.7826087,10.43478261,0.0,10.43478261,-34.78260870999999,0.0,-13.913043479999999,0.0,-34.78260870999999,5.217391300000003,-13.913043479999999,0.0,0.0,3632.0
1359,-27.826086959999998,10.43478261,-27.826086959999998,10.43478261,0.0,5.217391300000003,-34.78260870999999,0.0,-13.913043479999999,0.0,-34.78260870999999,0.0,-13.913043479999999,-5.217391300000003,0.0,3634.0
1360,-27.826086959999998,10.43478261,-34.7826087,10.43478261,0.0,5.217391300000003,-27.826086959999998,0.0,-13.913043479999999,0.0,-27.826086959999998,0.0,-13.913043479999999,0.0,0.0,3636.0
1361,-20.86956522,10.43478261,-34.7826087,10.43478261,0.0,5.217391300000003,-27.826086959999998,0.0,-13.913043479999999,0.0,-27.826086959999998,0.0,-13.913043479999999,0.0,0.0,3638.0
1362,-20.86956522,10.43478261,-34.7826087,10.43478261,0.0,5.217391300000003,-27.826086959999998,0.0,-13.913043479999999,0.0,-27.826086959999998,0.0,-6.9565217399999995,-5.217391300000003,0.0,3640.0
1363,-20.86956522,5.217391300000003,-34.7826087,10.43478261,0.0,5.217391300000003,-34.7826087,0.0,-13.913043479999999,0.0,-27.826086959999998,0.0,-6.9565217399999995,-5.217391300000003,0.0,3642.0
1364,-20.86956522,5.217391300000003,-27.826086959999998,10.43478261,0.0,5.217391300000003,-34.7826087,0.0,-13.913043479999999,-5.217391300000003,-27.826086959999998,0.0,-6.9565217399999995,-5.217391300000003,0.0,3644.0
1365,-20.86956522,10.43478261,-34.7826087,10.43478261,0.0,5.217391300000003,-34.7826087,0.0,-13.913043479999999,0.0,-27.826086959999998,0.0,-6.9565217399999995,0.0,0.0,3646.0
1366,-13.913043479999999,5.217391300000003,-34.7826087,10.43478261,0.0,5.217391300000003,-27.826086959999998,0.0,-6.9565217399999995,0.0,-27.826086959999998,0.0,-6.9565217399999995,-5.217391300000003,0.0,3648.0
1367,-13.913043479999999,5.217391300000003,-27.826086959999998,10.43478261,0.0,5.217391300000003,-27.826086959999998,0.0,-6.9565217399999995,0.0,-20.86956522,0.0,-6.9565217399999995,-5.217391300000003,0.0,3650.0
1368,-13.913043479999999,5.217391300000003,-27.826086959999998,10.43478261,0.0,0.0,-27.826086959999998,0.0,-6.9565217399999995,0.0,-20.86956522,0.0,-6.9565217399999995,-5.217391300000003,0.0,3652.0
1369,-6.9565217399999995,5.217391300000003,-20.86956522,10.43478261,0.0,0.0,-27.826086959999998,0.0,-6.9565217399999995,0.0,-20.86956522,0.0,-6.9565217399999995,-5.217391300000003,0.0,3654.0
1370,-6.9565217399999995,5.217391300000003,-20.86956522,10.43478261,0.0,0.0,-27.826086959999998,0.0,-6.9565217399999995,0.0,-20.86956522,0.0,0.0,-5.217391300000003,0.0,3656.0
1371,-6.9565217399999995,5.217391300000003,-20.86956522,10.43478261,0.0,-5.217391300000003,-27.826086959999998,0.0,-6.9565217399999995,-5.217391300000003,-13.913043479999999,0.0,0.0,-10.43478260000002,0.0,3658.0
1372,-6.9565217399999995,5.217391300000003,-20.86956522,10.43478261,0.0,0.0,-27.826086959999998,0.0,-6.9565217399999995,-5.217391300000003,-13.913043479999999,5.217391300000017,0.0,-5.217391300000017,0.0,3660.0
1373,-6.9565217399999995,5.217391300000003,-20.86956522,10.43478261,0.0,0.0,-20.86956522,0.0,-6.9565217399999995,-5.217391300000003,-13.913043479999999,0.0,0.0,-5.217391300000017,0.0,3662.0
1374,-6.9565217399999995,10.43478261,-20.86956522,15.652173910000002,0.0,0.0,-20.86956522,0.0,-13.913043479999999,-5.217391300000003,-13.913043479999999,5.217391300000017,0.0,-5.217391300000017,0.0,3664.0
1375,-6.9565217399999995,5.2173913099999965,-20.86956522,15.652173910000002,0.0,-5.2173913099999965,-20.86956522,0.0,-13.913043479999999,-5.217391300000003,-13.913043479999999,0.0,0.0,-5.217391300000017,0.0,3666.0
1376,-6.9565217399999995,5.2173913099999965,-6.9565217399999995,5.2173913099999965,0.0,0.0,-13.913043479999999,0.0,-13.913043479999999,-5.217391300000003,0.0,0.0,0.0,-10.43478260000002,0.0,3668.0
1377,-6.9565217399999995,5.2173913099999965,-6.9565217399999995,5.2173913099999965,0.0,0.0,-6.9565217399999995,-5.217391300000003,-6.9565217399999995,-5.217391300000003,0.0,0.0,0.0,-10.43478260000002,0.0,3670.0
1378,-6.9565217399999995,5.2173913099999965,-6.9565217399999995,10.43478261,0.0,0.0,-6.9565217399999995,0.0,-6.9565217399999995,0.0,0.0,-10.43478260000002,0.0,-10.43478260000002,0.0,3672.0
1379,0.0,5.2173913099999965,-6.9565217399999995,10.43478261,0.0,0.0,-6.9565217399999995,0.0,-6.9565217399999995,0.0,0.0,-5.217391300000017,0.0,-5.217391300000017,0.0,3674.0
1380,0.0,5.2173913099999965,0.0,15.652173919999996,0.0,5.2173913099999965,-6.9565217399999995,0.0,-6.9565217399999995,0.0,0.0,-5.217391300000017,0.0,-5.217391300000017,0.0,3676.0
1381,0.0,10.43478261,0.0,10.43478261,0.0,5.2173913099999965,-6.9565217399999995,0.0,-6.9565217399999995,0.0,0.0,-5.217391300000017,0.0,-5.217391300000017,0.0,3678.0
1382,0.0,10.43478261,0.0,15.652173919999996,0.0,5.2173913099999965,-6.9565217399999995,5.217391300000003,-6.9565217399999995,0.0,0.0,-5.217391300000017,0.0,-5.217391300000017,0.0,3680.0
1383,0.0,10.43478261,0.0,15.652173919999996,0.0,10.43478261,0.0,5.217391300000003,-6.9565217399999995,0.0,0.0,-5.217391300000017,0.0,-5.217391300000017,0.0,3682.0
1384,0.0,10.43478261,6.9565217399999995,15.652173919999996,0.0,10.43478261,0.0,5.217391300000003,-6.9565217399999995,0.0,0.0,0.0,0.0,-5.217391300000017,0.0,3684.0
1385,0.0,15.652173919999996,13.913043479999999,15.652173919999996,0.0,10.43478261,0.0,5.217391300000003,-6.9565217399999995,5.217391300000003,0.0,0.0,0.0,0.0,0.0,3686.0
1386,0.0,15.652173919999996,13.913043479999999,15.652173919999996,0.0,10.43478261,0.0,10.43478261,0.0,10.43478261,6.9565217399999995,15.65217389999998,0.0,15.65217389999998,0.0,3688.0
1387,0.0,15.652173919999996,13.913043479999999,15.652173919999996,0.0,10.43478261,0.0,10.43478261,-6.9565217399999995,5.217391300000003,6.9565217399999995,15.65217389999998,0.0,10.434782599999991,0.0,3690.0
1388,0.0,15.652173919999996,13.913043479999999,15.652173919999996,0.0,15.652173910000002,0.0,10.43478261,0.0,10.43478261,6.9565217399999995,15.65217389999998,0.0,10.434782599999991,0.0,3692.0
1389,6.9565217399999995,15.652173919999996,13.913043479999999,15.652173919999996,0.0,20.86956522,6.9565217399999995,15.652173910000002,0.0,15.652173910000002,6.9565217399999995,15.65217389999998,0.0,15.65217389999998,0.0,3694.0
1390,6.9565217399999995,15.652173919999996,13.913043479999999,15.652173910000002,0.0,20.86956522,0.0,15.652173910000002,-6.9565217399999995,10.43478261,6.9565217399999995,15.65217389999998,0.0,10.434782599999991,0.0,3696.0
1391,0.0,15.652173919999996,13.913043479999999,15.652173910000002,0.0,20.86956522,0.0,15.652173910000002,-6.9565217399999995,15.652173910000002,6.9565217399999995,15.65217389999998,0.0,15.652173900000008,0.0,3698.0
1392,0.0,15.652173919999996,13.913043479999999,15.652173910000002,0.0,15.652173919999996,6.9565217399999995,15.652173910000002,0.0,20.869565210000005,6.9565217399999995,15.65217389999998,0.0,20.869565199999997,0.0,3700.0
1393,6.9565217399999995,15.652173919999996,13.913043479999999,15.652173910000002,0.0,15.652173919999996,6.9565217399999995,15.652173910000002,0.0,20.869565210000005,6.9565217399999995,15.65217389999998,0.0,15.652173900000008,0.0,3702.0
1394,0.0,10.43478261,13.913043479999999,10.43478261,0.0,15.652173919999996,0.0,15.652173910000002,0.0,15.652173910000002,6.9565217399999995,15.65217389999998,0.0,15.652173900000008,0.0,3704.0
1395,0.0,10.43478261,13.913043479999999,10.43478261,0.0,15.652173919999996,0.0,15.652173910000002,6.9565217399999995,15.652173910000002,6.9565217399999995,15.65217389999998,0.0,20.869565199999997,0.0,3706.0
1396,0.0,10.43478261,6.9565217399999995,15.652173910000002,0.0,15.652173919999996,0.0,15.652173910000002,0.0,10.43478261,6.9565217399999995,15.65217389999998,0.0,15.652173900000008,0.0,3708.0
1397,0.0,15.652173910000002,6.9565217399999995,15.652173910000002,0.0,15.652173919999996,0.0,15.652173910000002,0.0,15.652173910000002,6.9565217399999995,15.65217389999998,0.0,15.652173900000008,0.0,3710.0
1398,0.0,10.43478261,6.9565217399999995,10.43478261,0.0,15.652173919999996,0.0,15.652173910000002,6.9565217399999995,15.652173910000002,6.9565217399999995,20.869565199999997,0.0,20.869565199999997,0.0,3712.0
1399,0.0,15.652173910000002,6.9565217399999995,10.43478261,0.0,15.652173919999996,0.0,15.652173910000002,0.0,10.43478261,6.9565217399999995,20.869565199999997,0.0,15.652173900000008,0.0,3714.0
1400,0.0,15.652173910000002,6.9565217399999995,5.217391300000003,0.0,10.43478261,0.0,15.652173910000002,0.0,10.43478261,6.9565217399999995,20.869565199999997,0.0,15.652173900000008,0.0,3716.0
1401,0.0,10.43478261,6.9565217399999995,10.43478261,0.0,10.43478261,0.0,15.652173910000002,0.0,15.652173910000002,6.9565217399999995,20.869565199999997,0.0,15.652173900000008,0.0,3718.0
1402,0.0,10.43478261,6.9565217399999995,5.217391300000003,0.0,10.43478261,0.0,10.43478261,0.0,15.652173910000002,6.9565217399999995,20.869565199999997,0.0,20.869565199999997,0.0,3720.0
1403,0.0,10.43478261,6.9565217399999995,5.217391300000003,0.0,10.43478261,-6.9565217399999995,10.43478261,0.0,10.43478261,6.9565217399999995,0.0,0.0,-5.21739131999999,0.0,3722.0
1404,0.0,10.43478261,0.0,5.217391300000003,0.0,10.43478261,0.0,10.43478261,0.0,15.652173910000002,6.9565217399999995,15.65217389999998,0.0,15.652173900000008,0.0,3724.0
1405,0.0,5.217391300000003,0.0,5.217391300000003,0.0,10.43478261,0.0,10.43478261,0.0,10.43478261,6.9565217399999995,15.65217389999998,0.0,10.434782599999991,0.0,3726.0
1406,0.0,5.217391300000003,-6.9565217399999995,5.217391300000003,0.0,10.43478261,-6.9565217399999995,5.217391300000003,-13.913043479999999,0.0,0.0,-26.086956519999987,0.0,-26.086956519999987,0.0,3728.0
1407,0.0,5.217391300000003,-6.9565217399999995,10.43478261,0.0,10.43478261,-6.9565217399999995,5.217391300000003,-6.9565217399999995,5.2173913099999965,0.0,-26.086956519999987,0.0,-20.86956522,0.0,3730.0
1408,-6.9565217399999995,10.43478261,-6.9565217399999995,10.43478261,0.0,15.652173919999996,0.0,10.434782619999993,-6.9565217399999995,10.434782619999993,-6.9565217399999995,5.2173912999999885,0.0,5.2173912999999885,0.0,3732.0
1409,-13.913043479999999,10.43478261,-6.9565217399999995,10.43478261,0.0,10.43478261,-13.913043479999999,5.21739131999999,-13.913043479999999,5.21739131999999,-6.9565217399999995,-26.086956519999987,0.0,-26.086956519999987,0.0,3734.0
1410,-13.913043479999999,10.43478261,-6.9565217399999995,5.2173913099999965,0.0,10.43478261,-13.913043479999999,5.21739131999999,-6.9565217399999995,10.434782619999993,-6.9565217399999995,-26.086956519999987,0.0,-20.86956522,0.0,3736.0
1411,-6.9565217399999995,10.43478261,-13.913043479999999,10.43478261,0.0,10.43478261,-13.913043479999999,5.21739131999999,-13.913043479999999,5.217391300000003,-6.9565217399999995,-26.086956519999987,-6.9565217399999995,-20.86956522,0.0,3738.0
1412,-6.9565217399999995,15.652173910000002,-13.913043479999999,10.43478261,0.0,10.43478261,-20.86956522,10.434782620000007,-20.86956522,5.21739131999999,-6.9565217399999995,-26.086956519999987,-6.9565217399999995,-26.086956519999987,0.0,3740.0
1413,-20.86956522,15.652173910000002,-20.86956522,10.43478261,0.0,10.43478261,-20.86956522,10.434782620000007,-20.86956522,5.21739131999999,-6.9565217399999995,-26.086956519999987,-6.9565217399999995,-20.86956522,0.0,3742.0
1414,-13.913043479999999,10.43478261,-20.86956522,10.43478261,0.0,10.43478261,-13.913043479999999,10.434782620000007,-13.913043479999999,10.434782619999993,-6.9565217399999995,-26.086956519999987,-6.9565217399999995,-20.86956522,0.0,3744.0
1415,-13.913043479999999,10.43478261,-20.86956522,10.43478261,0.0,10.43478261,-13.913043479999999,5.21739131999999,-20.86956522,5.21739131999999,-6.9565217399999995,-26.086956519999987,-6.9565217399999995,-26.086956519999987,0.0,3746.0
1416,-13.913043479999999,10.43478261,-20.86956522,10.43478261,0.0,10.43478261,-13.913043479999999,5.21739131999999,-13.913043479999999,5.217391300000003,-6.9565217399999995,-26.086956519999987,-6.9565217399999995,-20.86956522,0.0,3748.0
1417,-13.913043479999999,5.2173913099999965,-20.86956522,5.2173913099999965,0.0,10.43478261,-13.913043479999999,10.434782620000007,-13.913043479999999,0.0,-6.9565217399999995,-26.086956519999987,-6.9565217399999995,-26.08695652,0.0,3750.0
1418,-13.913043479999999,10.43478261,-20.86956522,5.2173913099999965,0.0,10.43478261,-13.913043479999999,5.21739131999999,-20.86956522,0.0,-6.9565217399999995,-26.086956519999987,-6.9565217399999995,-31.30434781999999,0.0,3752.0
1419,-13.913043479999999,5.2173913099999965,-20.86956522,5.2173913099999965,0.0,10.43478261,-13.913043479999999,5.21739131999999,-13.913043479999999,5.217391300000003,-13.913043479999999,-20.869565199999997,-6.9565217399999995,-26.08695652,0.0,3754.0
1420,-20.86956522,5.2173913099999965,-20.86956522,5.2173913099999965,0.0,5.217391300000003,-13.913043479999999,5.21739131999999,-13.913043479999999,5.217391300000003,-13.913043479999999,-20.869565199999997,-6.9565217399999995,-26.08695652,0.0,3756.0
1421,-20.86956522,5.2173913099999965,-20.86956522,5.2173913099999965,0.0,5.217391300000003,-13.913043479999999,5.21739131999999,-13.913043479999999,0.0,-13.913043479999999,-20.869565199999997,-6.9565217399999995,-20.86956522,0.0,3758.0
1422,-20.86956522,5.2173913099999965,-20.86956522,5.2173913099999965,0.0,5.217391300000003,-13.913043479999999,5.21739131999999,-13.913043479999999,0.0,-13.913043479999999,-20.869565199999997,-6.9565217399999995,-26.086956519999987,0.0,3760.0
1423,-20.86956522,5.2173913099999965,-20.86956522,5.2173913099999965,0.0,0.0,-6.9565217399999995,5.21739131999999,-13.913043479999999,5.217391300000003,-13.913043479999999,0.0,-6.9565217399999995,0.0,0.0,3762.0
1424,-20.86956522,5.2173913099999965,-20.86956522,5.2173913099999965,0.0,0.0,-13.913043479999999,5.21739131999999,-13.913043479999999,0.0,-13.913043479999999,-20.869565199999997,-6.9565217399999995,-26.08695652,0.0,3764.0
1425,-20.86956522,5.2173913099999965,-20.86956522,5.2173913099999965,0.0,0.0,-20.86956522,5.21739131999999,-20.86956522,0.0,-13.913043479999999,-20.869565199999997,-6.9565217399999995,-20.86956522,0.0,3766.0
1426,-20.86956522,5.2173913099999965,-13.913043479999999,5.2173913099999965,0.0,0.0,-6.9565217399999995,5.21739131999999,-6.9565217399999995,5.217391300000003,-6.9565217399999995,5.21739131999999,-6.9565217399999995,0.0,0.0,3768.0
1427,-20.86956522,5.2173913099999965,-13.913043479999999,0.0,0.0,0.0,-6.9565217399999995,5.21739131999999,-6.9565217399999995,5.217391300000003,-6.9565217399999995,5.21739131999999,-6.9565217399999995,0.0,0.0,3770.0
1428,-13.913043479999999,0.0,-13.913043479999999,0.0,0.0,-5.2173913099999965,-13.913043479999999,0.0,-13.913043479999999,-5.21739131999999,0.0,-26.086956499999985,-6.9565217399999995,-26.086956519999987,0.0,3772.0
1429,-13.913043479999999,0.0,-13.913043479999999,0.0,0.0,-5.2173913099999965,-13.913043479999999,0.0,-6.9565217399999995,-5.21739131999999,0.0,5.21739131999999,-6.9565217399999995,0.0,0.0,3774.0
1430,-13.913043479999999,0.0,-13.913043479999999,0.0,0.0,-5.2173913099999965,0.0,0.0,-6.9565217399999995,-5.21739131999999,0.0,5.21739131999999,-6.9565217399999995,0.0,0.0,3776.0
1431,-6.9565217399999995,0.0,-6.9565217399999995,-5.217391300000003,0.0,-5.2173913099999965,0.0,0.0,0.0,0.0,-6.9565217399999995,5.21739131999999,0.0,0.0,0.0,3778.0
1432,-6.9565217399999995,-5.217391300000003,-6.9565217399999995,-5.217391300000003,0.0,-5.2173913099999965,0.0,-5.217391300000017,0.0,-5.21739131999999,0.0,5.21739131999999,0.0,0.0,0.0,3780.0
1433,0.0,-5.217391300000003,0.0,-5.217391300000003,0.0,-5.2173913099999965,0.0,-5.217391300000017,0.0,-5.21739131999999,-6.9565217399999995,5.21739131999999,0.0,0.0,0.0,3782.0
1434,0.0,0.0,0.0,-5.217391300000003,0.0,-5.2173913099999965,0.0,-5.217391300000017,0.0,-5.21739131999999,0.0,10.434782620000007,6.9565217399999995,0.0,0.0,3784.0
1435,0.0,0.0,0.0,-5.217391300000003,0.0,-5.2173913099999965,0.0,0.0,0.0,-5.21739131999999,0.0,5.21739131999999,6.9565217399999995,0.0,0.0,3786.0
1436,0.0,0.0,0.0,-5.217391300000003,0.0,-5.2173913099999965,0.0,0.0,0.0,0.0,0.0,5.21739131999999,6.9565217399999995,0.0,0.0,3788.0
1437,0.0,0.0,0.0,0.0,0.0,-5.2173913099999965,0.0,-5.217391300000017,0.0,0.0,0.0,5.21739131999999,6.9565217399999995,5.217391300000003,0.0,3790.0
1438,0.0,0.0,0.0,0.0,0.0,-5.2173913099999965,0.0,0.0,0.0,0.0,0.0,5.21739131999999,0.0,5.217391300000003,0.0,3792.0
1439,0.0,0.0,0.0,0.0,0.0,-5.2173913099999965,0.0,0.0,0.0,0.0,6.9565217399999995,0.0,6.9565217399999995,5.217391300000003,0.0,3794.0
